year,question_id_specific,question_id_general,question_id_final,canceled,full_question,full_answer,full_answer_references,type,difficulty,difficulty_percentage,associated_image,option_1,option_2,option_3,option_4,option_5,correct_answer,Zalantzakoa,Ez da guztiz egokia
2019,68,11477,300367,FALSE,"¿Qué consejo genético y reproductivo indicaría a una mujer de 30 años que consulta por ser portadora de una premutación en el gen FMR1, responsable del síndrome del cromosoma X frágil, y que desea tener descendencia? Señale la respuesta correcta:","El síndrome del cromosoma X frágil o de Martin-Bell es la segunda causa genética de retraso mental (la primera es el síndrome de Down) y la forma más frecuente de retraso mental hereditario y suele ir asociada a trastornos conductuales y rasgos físicos característicos. Se trata de un trastorno dominante ligado al cromosoma X con penetrancia reducida en las mujeres y causado por el silenciamiento transcripcional del gen FMR1 debido a la expansión progresiva de repeticiones del trinucleótido (CGG). Estas mutaciones completas son originadas por alelos inestables llamados premutaciones. Las personas con una premutación (alrededor de 55 a 230 repeticiones) tienen escasos o ningún síntoma, pero pueden tener hijos con una premutación o con mutación completa (umbral de 230 repeticiones). En cada embarazo, las mujeres tienen una probabilidad del 50% de transmitir una premutación o una mutación completa a su descendencia (mujeres o varones) (respuestas 1 y 4 incorrectas). Cuantas más repeticiones tenga, más probable será que se transforme en una mutación completa en sus hijos y que se manifieste antes y de forma más grave, esto es lo que se denomina fenómeno de anticipación genética (respuesta 2 correcta). La FISH es una tecnología que utiliza sondas de DNA marcadas con un fluoróforo para detectar o confirmar anomalías génicas o cromosómicas que generalmente están más allá de la capacidad de resolución de la citogenética de rutina, las cuales pueden ser microdeleciones, aneuploidías o reorganizaciones. No permite diagnosticar enfermedades por expansión de tripletes en la secuencia de DNA como el síndrome de cromosoma X frágil (respuesta 3 incorrecta). Además, no está indicado realizar una selección de sexo porque afecta tanto a hombres como a mujeres, si bien con diferencias en las manifestaciones y en la incidencia (que es mayor en varones).",,GINECOLOGÍA,Difícil,"0,09",,"Todos sus hijos varones serán portadores y, por tanto, manifestarán la enfermedad.","Existe un fenómeno de anticipación genética, por lo que su descendencia presentará síntomas más graves y más precoces.",El diagnóstico genético preimplantacional para la selección de sexo de los embriones mediante hibridación in situ fluorescente (FISH) es la mejor opción para tener descendencia sana.,"El 50% de sus hijas serán portadoras, pero no presentarán manifestaciones clínicas de la enfermedad.",,2,,
2019,69,11478,300368,FALSE,"Varón miope de 83 años en tratamiento por diabetes e HTA. Lo llevan a consulta sus familiares porque desde hace unos días derrama el vaso de agua en la mesa y se ha dado varios golpes en la cabeza con los muebles de la cocina, aunque él no refiere ningún déficit visual. La presión intraocular es de 18 mmHg en ambos ojos y la agudeza visual es de 0,9 en ambos ojos. ¿Cuál sería la respuesta correcta?:","En nuestra opinión es una pregunta que debería anularse porque ninguna de las opciones corresponde con el enunciado de la pregunta: Si se tratase de un glaucoma normotensional con un campo visual muy dañado podría conservar una visión central de 0.9 y una PiO normal, como muestra la pregunta. Ahora bien, datos como ""derramar un vaso de agua en la mesa "" bajo nuestro parecer, no corresponde con problemas visuales correspondientes a una reducción del campo visual del paciente por lo que no consideramos cierta esta opción. Hablamos de ceguera cortical cuando hay una pérdida de visión en ambos ojos debido a una afectación bilateral de los lóbulos occipitales. Lo que llama la atención es el hecho de que algunos sujetos con ceguera cortical no son conscientes de la pérdida de visión, presentándose anosognosia, como comentan en la pregunta. Si bien estrictamente la ceguera cortical indicaría la completa ausencia de visión, lo cierto es que en su nueva denominación (discapacidad visual neurológica) se incluyen tanto ésta como otras situaciones en que existe una pérdida de visión parcial. Aunque se denomina ceguera, en algunos casos el sujeto es capaz de percibir alguna mínima estimulación, como la luz. Esto no es compatible con una visión de 0.9 como nos comentan en la pregunta. La opción 3, no podemos darla por válida porque ""derramar un vaso de agua o darse golpes en la cabeza con los muebles en la cocina"" no podemos considerarlo como normal, independientemente de la edad del paciente; y aún si lo consideramos como posible, deberíamos de descartar otras patologías haciendo distintos estudios oftalmológicos al paciente. Si bien es cierto que un supuesto desprendimiento de retina sin afectar el polo posterior podría justificar una pérdida de campo visual acompañada de golpes repetidos, no justificaría problemas a la hora de echar agua en un vaso y desde luego no podemos imaginarnos un desprendimiento bilateral simultáneo como opción válida en ningún caso.",,OFTALMOLOGÍA,Fácil,"0,66",,"Se debe instaurar tratamiento con análogos de prostaglandinas en colirio, porque presenta un glaucoma normotensional con afectación del campo visual.",Puede tratarse de una ceguera cortical y se debe de realizar un campo visual para valorar una posible hemianopsia homónima con respeto macular.,"Como no refiere problemas visuales, presenta una presión intraocular normal y una agudeza visual normal, se trata de despistes normales a su edad.",Presenta un desprendimiento de retina periférico secundario a su miopía que no ha llegado a afectar al polo posterior.,,2,,"Erantzun guztiak direla okerrak dio, anulatu egin behar dela"
2019,70,11479,300369,FALSE,"Mujer de 67 años que consulta por presentar en su ojo izquierdo desde hace tres días, por la noche, unos destellos luminosos al mover la cabeza. Desde esta mañana nota una zona oscura que se desplaza con la mirada. La agudeza visual es de 1,0 en ambos ojos. ¿Cuál será la actitud correcta?:","La clínica que nos comentan es bastante característica de un desprendimiento de vítreo posterior agudo. Los fosfenos indican la existencia de tracción vítreorretiniana, pero no es patognomónico de esta entidad. El tratamiento no existe como tal, y por lo tanto no se trata con retinopexia neumática (se utiliza para tratar pequeños desprendimientos de retina cuando están localizados en la mitad superior del ojo (respuesta 2 incorrecta). Cuando tenemos la firme sospecha de la existencia de un desprendimiento posterior de vítreo, o en general cuando hay fosfenos, debemos realizar un exhaustivo estudio del fondo de ojo, y descartar patologías más graves como una rotura retiniana o hemorragia vítrea (respuesta 3 correcta). El Campo Visual en este caso no es una prueba diagnóstica (respuesta 1 incorrecta). Un glaucoma agudo produce dolor, con frecuencia acompañado de halos y visión borrosa. Además, el glaucoma agudo no provoca un escotoma móvil como nos comentan en la pregunta (respuesta 4 incorrecta).",,OFTALMOLOGÍA,Fácil,"0,96",,"Se debe realizar un campo visual para confirmar la presencia de un desprendimiento de vítreo posterior, ya que esta es la única forma de diferenciar un desprendimiento de vítreo posterior de un desprendimiento de retina.","La presencia de fosfenos es un signo patognomónico del desprendimiento de vítreo posterior, que debe ser tratado con retinopexia neumática.","La aparición de fosfenos seguida de una mancha oscura que se desplaza con la mirada es sugestiva de un desprendimiento de vítreo posterior, aunque se debe realizar una exploración de fondo de ojo para descartar una rotura retiniana o hemorragia vítrea.","Se debe instaurar un tratamiento hipotensor ocular, ya que ha sufrido un glaucoma agudo que le provocaron los destellos y hoy están apareciendo las alteraciones en el campo visual secundarias a la lesión del nervio.",,3,,
2019,71,11480,300370,FALSE,"Paciente de 40 años, con exploración física normal, en el que se ha puesto en evidencia en la tomografía computarizada una masa mediastínica y un nódulo hepático, y en la analítica una elevación sérica de lácticodeshidrogenasa (LDH), betagonadotropina coriónica humana (beta-GCH) y alfafetoproteína. ¿Cuál es su sospecha diagnóstica?:","Ante un paciente joven, < 50 años, con una masa en testículo, línea media o mediastino y especialmente con afectación de órganos sólidos (pulmón o hígado) sospecharemos un tumor germinal (respuestas 1 y 3 incorrectas). La elevación de alfafetoproteína (AFP) descarta seminoma y confirma cáncer de células germinales no seminomatoso y en este caso es extragonadal (mediastínico) y metastásico (nódulo hepático) (respuesta 2 incorrecta y 4 correcta). Marcadores Cáncer CEA Adenocarcinoma colon (4MIR). También de estómago, páncreas, mama, ovario, pulmón Ca 125 Ovario (MIR) CA 19.9 Páncreas (MIR) Ca 15.3 Mama PSA Próstata (5MIR) alfa- FP Hígado, germinal no seminoma (6MIR) y ovárico del seno endodérmico (4MIR) beta- HCG Coriocarcinoma (3MIR), mola (6MIR) Calcitonina Medular de tiroides (3MIR) Catecolamina Feocromocitoma (MIR) Cromogranina, Indoles orina 24h Neuroendocrino intestinal, páncreas o pulmonar Cortisol orina 24h Carcinoma adrenocortical (MIR)",,ONCOLOGÍA,Fácil,"0,91",,Hepatocarcinoma metastásico.,Seminoma extragonadal metastásico.,Linfoma mediastínico.,Cáncer de células germinales no seminomatoso extragonadal metastásico.,,4,,
2019,74,11483,300373,FALSE,"Hombre de 27 años, sano, que consulta por presentar dolor intenso en oído derecho que empeora con la presión sobre el trago, secreción purulenta, sensación de taponamiento, prurito y cierto grado de hipoacusia de varias horas de evolución. En la exploración otoscópica se comprueba la presencia de otorrea y signos inflamatorios importantes en el conducto auditivo externo. ¿Cuál es el diagnóstico más probable?:","El signo clínico que distingue una otitis externa de una otitis media aguda es que la otitis externa tiene signo del trago positivo (dolor al presionar el trago) (respuesta 2 correcta; respuesta 4 incorrecta). Tratamiento de la otitis externa aguda mediante ciprofloxacino tópico La otitis seromucosa, también llamada otitis serosa o secretoria, consiste en acúmulo en el oído medio de secreción mucosa o serosa (“líquido o moco en la caja del tímpano”). Suele manifestarse como taponamiento ótico e hipoacusia, generalmente tras sufrir un catarro de vías altas, pero sin dolor (respuesta 1 incorrecta). En un adulto con otitis seromucosa siempre hay que descartar una neoplasia de cavum, aunque el signo más frecuente de neoplasia de cavum no es la otitis serosa sino una masa cervical (una metástasis ganglionar). La otitis externa maligna, es llamada así, no porque sea neoplásica, sino por su alta tasa de letalidad. Es una forma de otitis externa difusa que afecta a la base del cráneo y que generalmente aparece en pacientes ancianos, diabéticos mal controlados o inmunodeprimidos. En el enunciado de la pregunta se refieren a un paciente de 27 años, sano (respuesta 3 incorrecta) y no hay signos compatibles con una extensión de la infección fuera de los límites del conducto auditivo externo.",,OTORRINOLARINGOLOGÍA,Normal,"0,68",,Otitis media seromucosa.,Otitis externa difusa.,Otitis externa maligna.,Otitis media aguda perforada.,,2,,
2019,76,11485,300375,FALSE,"Niño de 5 años diagnosticado de insuficiencia renal crónica. Acude a urgencias por vómitos, malestar general y palpitaciones. Se realiza un electrocardiograma donde destaca elevación de ondas T y analítica sanguínea con niveles de potasio de 5,9 mEq/L. Se decide la administración inmediata de gluconato cálcico. ¿Cuál es el objetivo de este tratamiento?:","Se presenta caso clínico de un niño con insuficiencia renal crónica, en la que una de las principales complicaciones es la alteración de la regulación iónica a largo plazo que se produce. En este caso, se presenta alteración en la repolarización miocárdica por hiperpotasemia. La hiperpotasemia se define cuando los Niveles plasmáticos superen 5,5 mEq/L. El tratamiento de dicha alteración es urgente y se basa fundamentalmente en: - Dilución del espacio extracelular mediante la expansión de suero salino fisiológico. - Estabilización de la membrana celular del miocardio (cloruro cálcico, gluconato cálcico 10%). Protege el miocardio pero no produce disminución de las cifras plasmáticas de K+ (respuesta 4 correcta). - Promover la entrada de potasio al espacio intracelular: Insulina + glucosa (respuesta1 incorrecta). - Bicarbonato (para corregir la acidosis). - Administración de diuréticos del asa (furosemida), si no existe insuficiencia renal (respuesta 3 incorrecta). - Resinas de intercambio iónico por vía digestiva (respuesta 2 incorrecta). - Diálisis o hemofiltración.",,PEDIATRÍA,Fácil,"0,7",,Favorecer el desplazamiento de potasio desde el espacio plasmático al espacio intracelular.,Quelar el potasio circulante para favorecer su eliminación hepática.,Quelar el potasio circulante para favorecer su eliminación renal.,Antagonizar la acción del potasio sobre la membrana de la célula miocárdica.,,4,,
2019,77,11486,300376,FALSE,"Lactante de 6 meses que acude a urgencias por dificultad respiratoria. Exploración: temperatura axilar 37,2°C, frecuencia respiratoria 40 rpm, frecuencia cardíaca 160 lpm, tensión arterial 90/45 mmHg, SatO2 95 % con aire ambiente. Muestra dificultad respiratoria moderada con retracción intercostal y subcostal. Auscultación pulmonar: roncus espiratorios diseminados, espiración alargada y ligera disminución en la entrada de aire en ambos campos pulmonares. Auscultación cardiaca: sin soplos. Se decide mantener al paciente en observación en el hospital durante unas horas. ¿Qué actitud considera más adecuada en este momento respecto a las pruebas complementarias?:","El caso que se presenta es el típico caso de bronquiolitis aguda en un lactante menor de 2 años con disnea, dificultad respiratoria con alargamiento de la espiración y sibilancias. El diagnóstico de la bronquiolitis es fundamentalmente clínico, basado en la anamnesis y en la exploración física. Las pruebas complementarias no suelen ser necesarias salvo en situaciones muy concretas. Ante un niño con bronquiolitis se debe establecer inicialmente la gravedad del cuadro clínico utilizando un score o escala lo más objetiva posible, que incluya parámetros clínicos, frecuencia respiratoria, frecuencia cardiaca y determinación de la saturación transcutánea de oxígeno (respuesta 4 correcta) - Gasometría capilar: No se recomienda realizar de forma rutinaria una gasometría en los niños con bronquiolitis. Habría que considerarla en la valoración de los pacientes con dificultad respiratoria grave, que puedan estar iniciando fallo respiratorio (respuesta 1 incorrecta) - La radiografía de tórax en la bronquiolitis leve suele ser normal o mostrar signos de atrapamiento aéreo, atelectasias laminares, segmentarias e incluso lobares en las formas más evolucionadas. Sin embargo, no existe una adecuada correlación entre los hallazgos radiológicos y la gravedad de la enfermedad, por lo que no se recomienda su uso de forma rutinaria. - Únicamente estaría indicada en los niños con afectación grave, mala evolución o si existen dudas diagnósticas (respuesta 2 incorrecta) - Hemograma, proteína C reactiva, procalcitonina y/o hemocultivo: No se recomienda realizar analítica sanguínea en el paciente con una bronquiolitis aguda típica, ya que sus resultados son inespecíficos y no modifican la actitud terapéutica (respuesta 3 incorrecta)",,PEDIATRÍA,Difícil,"0,15",,"Solicitar gasometría venosa, recuento leucocitario y reactantes de fase aguda.",Solicitar radiografía de tórax.,Solicitar gasometría arterial y reactantes de fase aguda.,No solicitar pruebas complementarias.,,4,,
2019,80,11489,300379,FALSE,Niño de 8 años que consulta por la aparición de vello púbico en la base del pene desde hace 12 meses. El testículo no ha aumentado de volumen y el pene no ha aumentado de tamaño. No se aprecia un aumento de la velocidad de crecimiento en el último año. La edad ósea es un año mayor que la cronológica. ¿Cuál sería el diagnóstico más probable?:,"Se presenta caso de niño de 8 años que presenta como signo patológico fundamental la pubarquia precoz, pero que nos remarcan que el resto de parámetros indicadores de inicio de brote puberal son normales (edad ósea normal, velocidad de crecimiento normal y tamaño de pene y testes normales). La Pubarquia precoz aislada es la aparición de vello sexual púbico, sin otros signos de pubertad ni virilización, antes de los 8 años en las niñas y de 9 en los niños. La Adrenarquia precoz es la causa más frecuente de pubarquia precoz secundaria a la maduración precoz de la zona reticular adrenal. Evoluciona lentamente, la velocidad de crecimiento está moderadamente acelerada, la ecografía pelviana es prepuberal en las niñas y, en los niños, los testes son menores de 4 cc, la edad ósea (EO) y la dehidroepiandrosterona (DHEAs) son normales para el estadio de Tanner. La pubertad verdadera se inicia a una edad normal. (respuesta 3 correcta). Sin embargo, Se define como pubertad precoz (PP) a la aparición de caracteres sexuales secundarios a una edad no fisiológica (2,5 desviaciones estándar [DE] antes de la edad de referencia). En concreto, para población caucásica en países desarrollados, antes de los 8 años en niñas y antes de los 9 en niños. Existen diferentes formas clínicas que pueden enmarcarse en el diagnóstico de pubertad precoz y el abordaje diagnóstico y terapéutico es diferente en cada una de ellas. Sin embargo, no todas las formas clínicas sugestivas de PP son patológicas; existen variantes de la normalidad que pueden permanecer estables e incluso regresar con desarrollo puberal posterior normal. La PP central (PPC) se produce por activación prematura de la GnRH con desarrollo puberal precoz completo con todos los signos (respuesta 1 incorrecta) La PP periférica esta mediada por la secreción autónoma de esteroides sexuales a nivel suprarrenal o gonadal y conducen igualmente al desarrollo puberal isosexual completo (respuesta 2 incorrecta). EL tumor suprarrenal es otra causa de pubertad precoz periférica (respuesta 4 incorrecta).",,PEDIATRÍA,Fácil,"0,74",,Pubertad precoz central.,Pubertad precoz periférica.,Adrenarquia precoz.,Tumor suprarrenal.,,3,,
2019,85,11494,300384,FALSE,"Un paciente de 79 años es traído a urgencias a las 7 de la tarde desde una residencia, pero no disponemos del informe de derivación y por tanto desconocemos sus antecedentes. Está desorientado en tiempo y espacio. Tiene problemas para recordar información sencilla. En ocasiones se pone muy nervioso y agitado, porque ve personas amenazantes, incluso cuando se encuentra a solas. En otras ocasiones aparece somnoliento y desatento. El principal dato que apoya el diagnóstico de delirium frente al de demencia es:","Nos preguntan por lo más característico del delirium o síndrome confusional. El delirium es un cuadro de disfunción cerebral generalizado de causa orgánica y que aparece de manera aguda. Lo más característico del cuadro y lo que nos ayuda a distinguirlo de una demencia es la FLUCTUACIÓN del nivel de consciencia y de la atención (respuesta 4 correcta). Además de esta característica, al tratarse de una alteración cerebral global la clínica puede ser muy variada: Alucinaciones visuales, síntomas cognitivos, delirios, alteración de la memoria, agitación...etc; pero todos estos síntomas también podrían estar presentes en una demencia, por los que nos ayudan a la hora de diferenciar el delirium de la demencia (respuestas 1, 2 y 3 incorrectas).",,PSIQUIATRÍA,Fácil,"0,98",,La presencia de alucinaciones visuales.,Los síntomas cognitivos.,La agitación psicomotriz.,La fluctuación del nivel de alerta.,,4,,
2019,87,11496,300386,FALSE,Ante un trastorno obsesivo-compulsivo (TOC) de inicio súbito en un niño de 9 años que además presenta tics y corea como manifestaciones neurológicas se debería descartar una infección por:,"La infección estreptocócica en la infancia suele ser benigna y de presentación autolimitada, aunque un pequeño porcentaje de niños puede desarrollar trastornos neurológicos y/o neuropsiquiátricos. La corea de Sydenham (CS) es la más conocida de estas entidades, aunque también el PANDAS (Pediatric Autoimmune Neuropsychiatric Disorder Associated with Streptococcal throat infection) es un síndrome bien definido en el cual los tics y el trastorno obsesivo-compulsivo (TOC) pueden estar producidos por una infección por estreptococos beta-hemolíticos del grupo A (EBHA) (respuesta 3 correcta). La CS es la manifestación neurológica de la fiebre reumática (FR) y, si bien es cierto que hay un solapamiento entre esta entidad y el PANDAS, este último se distingue bien de la CS por la ausencia de carditis (con igual prevalencia que la población general) y de corea franca.",,PSIQUIATRÍA,Normal,"0,6",,Estreptococo viridans.,Estreptococo alfa-hemolítico.,"Estreptococo beta-hemolítico, grupo A.",Enterococo.,,3,,
2019,89,11498,300388,FALSE,"Un hombre de 46 años con trastorno bipolar es llevado a urgencias tras una sobreingesta de carbonato de litio. En la exploración destaca temblor intenso, ataxia, disartria, mioclonías y fasciculaciones. La litemia es de 4,1 mEq/L (toxicidad > 1,6 mEq/L). ¿Cuál de las siguientes opciones terapéutica estaría más indicada?:","El tratamiento farmacológico tradicional del trastorno bipolar es el Litio. Los niveles séricos idóneos de litio para la manía se hallan entre 0,6-1,2. Por encima de 1.5 mEq/L son niveles tóxicos. El Litio se elimina como ión, el 95% por la orina y el 5% restante por el sudor, heces y saliva. En las intoxicaciones por litio (como es el caso de la pregunta) el tratamiento dependerá de los niveles séricos: En casos leves (< 2 mEq/L) se forzará diuresis. Si la litemía es > 2 mEq/L será necesaria la hemodiálisis (respuesta 3 correcta).",,PSIQUIATRÍA,Fácil,"0,93",,Aminofilina asociado a un catártico.,Carbón activado.,Hemodiálisis.,Diuresis forzada.,,3,,
2019,91,11500,300390,FALSE,"Niña de 11 años y 6 meses, premenárquica, con escoliosis idiopática conocida. La radiografía de raquis realizada hace 6 meses mostraba una curva tóraco-lumbar izquierda de 18° (ángulo de Cobb). En la actual se observa un ángulo de Cobb de 28°, con una maduración de cresta iliaca (signo de Risser) de  2. En este momento evolutivo, ¿qué tratamiento es el más adecuado para intentar detener la progresión de la curva?:","El tratamiento de la escoliosis idiopática se realiza en función de la importancia de las curvas (grados Coob), de la edad ósea de la paciente (signo de Risser) y de la evolución de la escoliosis. Una curva menor de 20º se trata mediante recomendaciones posturales y ejercicios de fortalecimiento de la musculatura paravertebral (respuesta 1 incorrecta), (respuesta 2 incorrecta). Una curva entre los 20 y los 50º, progresiva y antes de la finalización del crecimiento se trata mediante corsés de Milwakee si la curva es alta o de Boston si es baja (respuesta 3 correcta). Una curva de más de 50º grados es indicación de tratamiento quirúrgico: reducción y artrodesis espinal (respuesta 4 incorrecta). ESQUEMA DE TRATAMIENTO Grados Cobb Indicación 10-20 Seguimiento radiológico. Si comienza una rotación vertebral: Corsé 20-50 Corsé de Milwaukee (MIR) o de Boston asociado a otras medidas funcionales > 50 (> 60 en infantiles) Quirúrgico",,TRAUMATOLOGÍA,Fácil,"0,88",,Ejercicios de natación.,Ejercicios de reeducación postural.,Corsé ortopédico corrector.,La intervención quirúrgica mediante artrodesis espinal.,,3,,
2019,92,11501,300391,FALSE,"Mujer que presenta dificultad para caminar tras una cirugía ginecológica. Tiene dolor leve en el muslo y le falla la pierna al apoyar. En la exploración presenta debilidad para la flexión de la cadera y para la extensión de la rodilla, y disestesias en la cara anterior del muslo. ¿Cuál es el diagnóstico de sospecha más probable?:","Recordando la anatomía funcional de los nervios de la extremidad inferior: La debilidad para la flexión de la cadera y para la extensión de la rodilla, y disestesias en la cara anterior del muslo es característico de la lesión del nervio femoral o crural (respuesta 1 correcta). El esquema explica por qué las respuestas 2, 3 y 4 son incorrectas.",,TRAUMATOLOGÍA,Normal,"0,43",,Neuropatía del nervio femoral.,Meralgia parestésica del nervio fémorocutáneo.,Neuropatía del nervio obturador.,Neuropatía del nervio ciático.,,1,,
2019,93,11502,300392,FALSE,"Un hombre de 58 años, hipertenso, acude a urgencias por un síncope de 30 segundos mientras corre, con recuperación espontánea y sin secuelas. La tensión arterial es 135/65 mmHg. En la auscultación cardiaca presenta un soplo sistólico rudo, intenso, que se reduce con maniobras de Valsalva y un segundo tono atenuado. El ECG muestra un ritmo sinusal a 72 lpm, con criterios de hipertrofia ventricular izquierda y ondas T invertidas en cara anterior. Señale la afirmación correcta:","Nos presenta un soplo asistólico que se reduce con Valsalva y disminución del segundo tono, además en ECG HVI y T negativas: estenosis aórtica (respuesta 3 correcta). En el TEP no deberíamos tener soplo, de presentarlo sería diastólico por insuficiencia pulmonar funcional (respuesta 1 incorrecta). En la miocardiopatía hipertrófica presenta soplo asistólico que AUMENTA con la maniobra de Valsalva (respuesta 2 incorrecta). La disección de aorta se acamparía de soplo en el caso de que afectara a la válvula aórtica y en tal caso sería soplo diastólico (respuesta 4 incorrecta).",,CARDIOLOGÍA,Normal,"0,55",,El cuadro clínico sugiere un tromboembolismo pulmonar.,Los datos aportados indican miocardiopatía hipertrófica con obstrucción grave del tracto de salida de ventrículo izquierdo.,Estos datos corresponden a estenosis aórtica grave.,Debe excluirse una disección de aorta mediante una tomografía computarizada con contraste.,,3,,
2019,95,11504,300394,FALSE,"Una mujer de 83 años alérgica a betalactámicos ingresa por pielonefritis aguda y vómitos. Toma amiodarona desde hace 3 años por fibrilación auricular paroxística. Al ingreso se pauta levofloxacino y metoclopramida. Por agitación nocturna se añade haloperidol. Al 6º día sufre un síncope del que se recupera a los pocos segundos. El ECG muestra ritmo sinusal a 50 lpm, QRS estrecho y QTc 510 ms. En este contexto clínico, ¿qué etiología explicaría el síncope?:",Síncopes en paciente con QT largo (>500mseg) sospechar siempre taquicardia ventricular polimorfa o Torsada de Puntas (respuesta 1 correcta).,,CARDIOLOGÍA,Normal,"0,35",,Una taquicardia ventricular polimorfa.,Un infarto agudo de miocardio.,Un ictus cardioembólico.,Un bloqueo aurículoventricular completo.,,1,,
2019,97,11506,300396,FALSE,"Hombre de 42 años con antecedente de cirrosis hepática compensada, traído a urgencias por ictericia, fiebre, aumento del perímetro abdominal y deterioro significativo del estado general. ¿Cuál de los siguientes parámetros analíticos NO le aportaría información acerca del pronóstico?:","Pregunta directa sobre los factores pronósticos en los pacientes cirróticos. Hay que recordar que el pronóstico de los pacientes con cirrosis se evalúa mediante:  La clasificación de Child-Pugh, que incluye: - Albúmina (respuesta 1 incorrecta). - Bilirrubina (respuesta 3 incorrecta). - Tasa de protrombina o INR (respuesta 2 incorrecta). - Ascitis. - Encefalopatía.  El índice MELD, que incluye: - Bilirrubina. - INR. - Creatinina. Un valor puntual elevado de transaminasas no indica un peor pronóstico en la cirrosis (respuesta 4 correcta). CLASIFICACIÓN MODIFICADA CHILD-PUGH Parámetro Hallazgo Puntos Encefalopatía (2MIR) Ausente I y II III y IV Ascitis (3MIR) Ausente Fácilmente controlable. Mal controlada. Bilirrubina (2MIR) (mg/dl) < 2 2-3 >3 Albúmina (g/dl) (2MIR) >3.5 2.8-3.5 < 2,8 Prolongación tiempo de protrombina (seg) (INR) (MIR) 0-4 (< 1.7) 4-6 (1.7-2.3) >6 (> 2.3)",,DIGESTIVO,Fácil,"0,74",,Albúmina sérica.,Índice internacional normalizado (INR).,Bilirrubina total sérica.,Transaminasas (valor de ALT y AST).,,4,,
2019,98,11507,300397,FALSE,"Hombre de 55 años remitido a la consulta por detectarse en un examen de salud hipertransaminasemia y esteatosis hepática en la ecografía. Es hipotiroideo en tratamiento sustitutivo y diabético bien controlado con metformina. Bebe alcohol muy ocasionalmente. En la exploración física destaca una obesidad tipo I (índice de masa corporal, IMC 33 kg/m2). La analítica muestra: aspartato aminotransferasa (AST) 87 UI/L, alanino aminotransferasa (ALT) 65 UI/L, gammaglutamiltransferasa (GGT) 100 UI/L, colesterol total 230 mg/dL, glucemia basal 132 mg/dl. Bilirrubina, fosfatasa alcalina, hormonas tiroideas y ferritina normales. Coagulación normal. La serología de hepatitis vírica (VHA, VHB y VHC) y de autoinmunidad (ANA, AMA, AML, antiLKM) son negativas. Señale la afirmación más apropiada:","Nos presentan un caso clínico de un paciente con esteatosis hepática (confirmada mediante ecografía) e hipertransaminasemia. El paciente no es alcohólico, aunque sí tiene un síndrome metabólico (diabetes, obesidad, etc.). Los marcadores de los virus de las hepatitis son negativos, así como los auto-anticuerpos. Por lo tanto, sospechamos que se trate de un hígado graso no alcohólico. No sospechamos una hepatitis autoinmune, ya que los auto-anticuerpos son negativos y el cuadro clínico orienta hacia una esteatosis hepática no alcohólica. Por tanto, no precisa realizar una biopsia (respuesta 2 incorrecta). Los pacientes con hígado graso no alcohólico pueden llegar a desarrollar complicaciones como la cirrosis o el hepatocarcinoma (incluso en ausencia de cirrosis) (respuesta 1 incorrecta). La técnica más extendida en el diagnóstico de la fibrosis hepática es la elastografía de transición (FibroScan) (respuesta 3 correcta). Las ventajas que aporta esta técnica son la rapidez, la inmediatez de los resultados y la capacidad de realizarse en la propia consulta. El empleo de antidiabéticos orales en la esteatosis hepática no alcohólica debe limitarse a los casos en los que se asocie un diagnóstico de resistencia a la insulina. En este contexto, no existe evidencia en la actualidad para priorizar un fármaco sobre otro (respuesta 4 incorrecta). Esteatosis hepática. El parénquima hepático es más ecogénico que la corteza del riñón derecho. Esteatohepatitis no alcohólica",,DIGESTIVO,Normal,"0,34",,"Tiene una esteatosis hepática sin riesgo de desarrollar cirrosis ni hepatocarcinoma, por lo que es suficiente el control metabólico periódico.",Está indicado realizar una biopsia hepática por la sospecha de hepatitis autoinmune.,Es útil realizar una elastografía de transición (FibroScan ®) para determinar la existencia o no de fibrosis.,Está indicado sustituir la metformina por pioglitazona que ha demostrado ser más eficaz para mejorar la esteatosis hepática.,,3,,
2019,105,11514,300404,FALSE,"Paciente de 67 años que en los últimos 6 meses, en dos analíticas de rutina, presenta linfocitosis progresiva. En la última, hemoglobina 15,4 g/dl; leucocitos 18,5 x103/μL con 82 % de linfocitos maduros que por citometría de flujo expresan los antígenos CD5/CD19/CD23 y plaquetas 240 x103/μL. ¿Qué actitud le parece correcta?:","La asociación de una leucocitosis con linfocitosis superior a 75% (siendo estos maduros) nos da el diagnóstico directo de leucemia linfoide crónica. Además se confirma con la dualidad de marcadores: CD5+ junto a CD19+ y CD23+ (este último descarta se trate de un linfoma de células del manto) (respuesta 2 incorrecta). Nos comentan también que se trata de un hallazgo casual, en una analítica de rutina. No hablan de la existencia de adenopatías múltiples ni de anemia ni de trombopenia por lo que se trata de un estadio inicial o A de Binet que no necesita tratamiento (respuesta 4 correcta y 3 incorrecta).",,HEMATOLOGÍA,Difícil,"0,11",,Estudio de mutaciones de TP53 para establecer el pronóstico.,Aspirado/biopsia ósea para confirmar el diagnóstico.,PET/CT para establecer la actitud terapéutica.,Nuevo control clínico y analítico en 6 meses.,,4,,
